BHI,BNI,Clear sky BHI,Clear sky BNI,Clear sky DHI,Clear sky GHI,DHI,GHI,Reliability,apparentTemperature,cloudCover,cloudCoverError,dewPoint,humidity,precipIntensity,precipIntensityError,precipProbability,precipProbabilityError,pressure,pressureError,temperature,temperatureError,time,uvIndex,visibility,windBearing,windBearingError,windGust,windSpeed,windSpeedError
0.0,0.0004,0.2253,5.9208,2.4179,2.6432,1.301,1.301,0.9667,16.66,0.75,0.13,16.0,0.97,0.0559,1.6967,1.0,0.0,1015.87,25.53,16.42,,2018-06-12 19:00:00+00:00,0,4.2,57.0,79.53,12.243379790940768,0.5,2.71
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.63,0.75,0.13,15.43,1.0,0.0584,1.6967,1.0,0.0,1016.22,25.51,15.43,,2018-06-12 20:00:00+00:00,0,5.01,0.0,79.5725,12.255958188153313,3.6,2.7097222222222217
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.63,0.75,0.13,15.43,1.0,0.061,1.6967,1.0,0.0,1016.52,25.5,15.43,,2018-06-12 21:00:00+00:00,0,8.0,350.0,79.615,12.268536585365856,5.09,2.7094444444444443
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.53,0.75,0.13,14.42,1.0,0.0635,1.6967,1.0,0.0,1016.72,25.48,14.42,,2018-06-12 22:00:00+00:00,0,4.6,341.0,79.6575,12.281114982578401,4.1,2.7091666666666665
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.46,0.75,0.13,14.0,0.97,0.0635,1.6967,1.0,0.0,1016.8,25.46,14.42,,2018-06-12 23:00:00+00:00,0,9.0,350.0,79.7,12.293693379790941,5.09,2.7088888888888887
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.43,0.75,0.13,13.42,1.0,0.066,1.6967,1.0,0.0,1016.78,25.45,13.42,,2018-06-13 00:00:00+00:00,0,10.01,350.0,79.7425,12.306271777003484,4.6,2.708611111111112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.42,0.75,0.13,13.0,0.97,0.066,1.6967,1.0,0.0,1016.68,25.43,13.42,,2018-06-13 01:00:00+00:00,0,10.01,341.0,79.785,12.318850174216028,5.09,2.708333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.43,0.75,0.13,11.99,0.97,0.0635,1.6967,1.0,0.0,1016.55,25.42,12.43,,2018-06-13 02:00:00+00:00,0,10.01,341.0,79.8275,12.331428571428573,4.6,2.7080555555555565
0.6134,12.6231,1.9853,31.3811,8.2699,10.2552,5.1413,5.7547,0.8333,12.43,0.75,0.13,11.99,0.97,0.0635,1.6993,1.0,0.0,1016.46,25.4,12.43,,2018-06-13 03:00:00+00:00,0,6.0,341.0,79.87,12.344006968641114,4.6,2.7077777777777787
0.0093,0.0392,51.1759,291.5901,51.9978,103.1736,28.0921,24.3355,1.0,11.32,0.96,0.13,11.32,1.0,0.061,1.6993,1.0,0.0,1016.42,25.39,11.32,,2018-06-13 04:00:00+00:00,0,10.01,334.0,79.9125,12.35658536585366,2.15,2.7075
3.6571,11.3412,174.7066,540.9708,84.402,259.1086,76.0778,79.7348,1.0,11.32,0.96,0.13,11.32,1.0,0.0559,1.6993,1.0,0.0,1016.44,25.38,11.32,,2018-06-13 05:00:00+00:00,0,7.15,350.0,79.955,12.369163763066206,3.17,2.7072222222222213
13.2234,26.8386,326.8233,688.4167,104.2205,431.0438,147.4435,160.667,1.0,12.33,0.96,0.13,10.3,0.87,0.0533,1.6993,1.0,0.0,1016.52,25.36,12.33,,2018-06-13 06:00:00+00:00,1,9.7,358.0,79.9975,12.381742160278744,4.17,2.7069444444444444
50.324,84.0576,477.5997,774.7495,118.7324,596.3322,231.4169,281.7409,1.0,12.33,0.96,0.13,10.15,0.87,0.0508,1.6993,1.0,0.0,1016.61,25.35,12.33,,2018-06-13 07:00:00+00:00,2,10.01,0.0,80.04,12.394320557491287,3.83,2.7066666666666666
1.9919,2.852,612.5283,831.1609,128.553,741.0813,184.7411,185.8742,1.0,13.33,0.96,0.13,9.16,0.76,0.0483,1.6993,1.0,0.0,1016.66,25.34,13.33,,2018-06-13 08:00:00+00:00,3,10.01,19.0,80.0825,12.406898954703836,5.3,2.7063888888888887
12.9843,15.528,716.7449,865.8812,135.0648,851.8097,194.5036,207.1649,1.0,13.33,0.96,0.13,10.14,0.81,0.0483,1.6993,1.0,0.0,1016.64,25.33,13.33,,2018-06-13 09:00:00+00:00,4,10.01,13.0,80.125,12.419477351916376,3.25,2.706111111111112
22.752,25.7082,780.7124,884.5160000000003,138.94,919.6523,233.0622,255.8142,1.0,13.33,0.96,0.13,9.31,0.77,0.0457,1.6993,1.0,0.0,1016.5,25.31,13.33,,2018-06-13 10:00:00+00:00,4,10.01,7.0,80.1675,12.43205574912892,3.07,2.705833333333333
101.2118,112.7241,800.5004,891.6475,140.0775,940.5779,353.6292,454.841,1.0,13.33,0.96,0.13,8.16,0.71,0.0457,1.6993,1.0,0.0,1016.26,25.3,13.33,,2018-06-13 11:00:00+00:00,5,10.01,338.0,80.21000000000002,12.444634146341464,4.34,2.7055555555555566
68.575,78.4707,766.6157,878.9443,143.4212,910.0369,340.0103,408.5854,1.0,13.48,0.96,0.13,8.01,0.69,0.0457,1.6993,1.0,0.0,1015.96,25.28,13.48,,2018-06-13 12:00:00+00:00,5,10.01,337.0,80.2525,12.457212543554007,3.61,2.7052777777777783
61.1325,75.8276,681.6428,844.0172,148.3588,830.0016,320.5342,381.6667,1.0,13.48,0.96,0.13,9.0,0.74,0.0457,1.6993,1.0,0.0,1015.63,25.27,13.48,,2018-06-13 13:00:00+00:00,4,10.01,336.0,80.295,12.469790940766554,4.38,2.705
49.5311,70.5774,560.4451,790.9983,148.67600000000004,709.1211,261.1862,310.7174,1.0,14.33,0.96,0.13,9.16,0.71,0.0457,1.6993,1.0,0.0,1015.36,25.25,14.33,,2018-06-13 14:00:00+00:00,4,10.01,318.0,80.3375,12.482369337979096,3.74,2.7047222222222222
28.5713,47.514,421.3775,724.7376,137.1664,558.5439,200.3184,228.8897,1.0,13.48,0.96,0.13,9.0,0.74,0.0483,1.6993,1.0,0.0,1015.19,25.24,13.48,,2018-06-13 15:00:00+00:00,3,10.01,323.0,80.38,12.49494773519164,4.56,2.7044444444444444
9.7969,23.0086,277.1707,635.8561,113.8682,391.0389,133.1948,142.9917,1.0,13.48,0.96,0.13,9.0,0.74,0.0483,1.6993,1.0,0.0,1015.17,25.22,13.48,,2018-06-13 16:00:00+00:00,2,10.01,335.0,80.4225,12.507526132404182,4.67,2.7041666666666666
5.3421,18.1983,138.1653,488.4823,83.0626,221.2279,96.1349,101.477,1.0,13.48,0.96,0.13,8.16,0.7,0.0508,1.6993,1.0,0.0,1015.3,25.21,13.48,,2018-06-13 17:00:00+00:00,1,10.01,341.0,80.465,12.520104529616725,4.18,2.703888888888889
0.4344,2.5337,33.1546,237.4455,41.3521,74.5067,42.7336,43.1681,1.0,13.48,0.96,0.13,8.16,0.7,0.0533,1.6993,1.0,0.0,1015.56,25.19,13.48,,2018-06-13 18:00:00+00:00,0,10.01,339.0,80.50750000000002,12.532682926829267,4.25,2.7036111111111114
0.0,0.0,0.3754,9.4677,2.6586,3.0341,2.4394,2.4394,0.95,13.42,0.75,0.13,9.0,0.75,0.0559,1.6993,1.0,0.0,1015.9,25.17,13.42,,2018-06-13 19:00:00+00:00,0,10.01,330.0,80.55,12.545261324041812,3.6,2.7033333333333336
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.42,0.75,0.13,9.0,0.75,0.0584,1.6993,1.0,0.0,1016.25,25.16,13.42,,2018-06-13 20:00:00+00:00,0,10.01,330.0,80.5925,12.557839721254355,3.1,2.703055555555556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.43,0.75,0.13,9.99,0.85,0.061,1.6993,1.0,0.0,1016.55,25.14,12.43,,2018-06-13 21:00:00+00:00,0,10.01,320.0,80.635,12.570418118466899,1.5,2.7027777777777784
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.43,0.75,0.13,9.0,0.8,0.061,1.6993,1.0,0.0,1016.76,25.12,12.43,,2018-06-13 22:00:00+00:00,0,10.01,290.0,80.67750000000002,12.582996515679445,2.1,2.7025
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.43,0.75,0.13,9.99,0.85,0.0635,1.6993,1.0,0.0,1016.84,25.11,12.43,,2018-06-13 23:00:00+00:00,0,10.01,311.0,80.72,12.595574912891989,2.1,2.7022222222222223
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.43,0.75,0.13,9.99,0.85,0.0635,1.6993,1.0,0.0,1016.81,25.09,12.43,,2018-06-14 00:00:00+00:00,0,10.01,311.0,80.7625,12.60815331010453,1.5,2.7019444444444445
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.43,0.75,0.13,9.99,0.85,0.0635,1.6993,1.0,0.0,1016.71,25.08,12.43,,2018-06-14 01:00:00+00:00,0,10.01,120.0,80.805,12.620731707317074,0.5,2.7016666666666667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.43,0.75,0.13,9.99,0.85,0.0635,1.6993,1.0,0.0,1016.59,25.07,12.43,,2018-06-14 02:00:00+00:00,0,10.01,120.0,80.8475,12.633310104529615,0.5,2.701388888888889
1.2046,25.0158,3.5999,57.8594,8.3475,11.9475,5.4763,6.6809,0.8333,12.43,0.75,0.13,9.99,0.85,0.061,1.6993,1.0,0.0,1016.49,25.05,12.43,,2018-06-14 03:00:00+00:00,0,10.01,230.5,80.89,12.64588850174216,0.0,2.7011111111111115
0.83,3.9036,67.3015,390.6066,47.783,115.0845,37.7811,38.0922,1.0,12.43,0.75,0.13,10.99,0.91,0.0584,1.6993,1.0,0.0,1016.45,25.04,12.43,,2018-06-14 04:00:00+00:00,0,10.01,341.0,80.9325,12.658466898954707,1.5,2.7008333333333336
